province_th,district_th,province_key,district_key,Ss,S1,region,source_standard,source_section,source_table,source_page_pdf,source_standard_page,source_note
ร้อยเอ็ด,โพนทอง,ร้อยเอ็ด,โพนทอง,0.045,0.027,General Thailand,"DPT 1301/1302-61 (Rev.1, 2564)",1.4.1,Table 1.4-1,32,18,Extracted from uploaded DPT standard Table 1.4-1; Bangkok Basin areas route to the separate zone workflow where applicable.
ร้อยเอ็ด,เมยวดี,ร้อยเอ็ด,เมยวดี,0.046,0.027,General Thailand,"DPT 1301/1302-61 (Rev.1, 2564)",1.4.1,Table 1.4-1,32,18,Extracted from uploaded DPT standard Table 1.4-1; Bangkok Basin areas route to the separate zone workflow where applicable.
ร้อยเอ็ด,เมืองร้อยเอ็ด,ร้อยเอ็ด,เมืองร้อยเอ็ด,0.042,0.027,General Thailand,"DPT 1301/1302-61 (Rev.1, 2564)",1.4.1,Table 1.4-1,32,18,Extracted from uploaded DPT standard Table 1.4-1; Bangkok Basin areas route to the separate zone workflow where applicable.
ร้อยเอ็ด,เมืองสรวง,ร้อยเอ็ด,เมืองสรวง,0.04,0.026,General Thailand,"DPT 1301/1302-61 (Rev.1, 2564)",1.4.1,Table 1.4-1,32,18,Extracted from uploaded DPT standard Table 1.4-1; Bangkok Basin areas route to the separate zone workflow where applicable.
ร้อยเอ็ด,ศรีสมเด็จ,ร้อยเอ็ด,ศรีสมเด็จ,0.042,0.027,General Thailand,"DPT 1301/1302-61 (Rev.1, 2564)",1.4.1,Table 1.4-1,32,18,Extracted from uploaded DPT standard Table 1.4-1; Bangkok Basin areas route to the separate zone workflow where applicable.
ร้อยเอ็ด,สุวรรณภูมิ,ร้อยเอ็ด,สุวรรณภูมิ,0.038,0.025,General Thailand,"DPT 1301/1302-61 (Rev.1, 2564)",1.4.1,Table 1.4-1,32,18,Extracted from uploaded DPT standard Table 1.4-1; Bangkok Basin areas route to the separate zone workflow where applicable.
ร้อยเอ็ด,เสลภูมิ,ร้อยเอ็ด,เสลภูมิ,0.041,0.026,General Thailand,"DPT 1301/1302-61 (Rev.1, 2564)",1.4.1,Table 1.4-1,32,18,Extracted from uploaded DPT standard Table 1.4-1; Bangkok Basin areas route to the separate zone workflow where applicable.
ร้อยเอ็ด,หนองพอก,ร้อยเอ็ด,หนองพอก,0.045,0.027,General Thailand,"DPT 1301/1302-61 (Rev.1, 2564)",1.4.1,Table 1.4-1,32,18,Extracted from uploaded DPT standard Table 1.4-1; Bangkok Basin areas route to the separate zone workflow where applicable.
ร้อยเอ็ด,หนองฮี,ร้อยเอ็ด,หนองฮี,0.037,0.024,General Thailand,"DPT 1301/1302-61 (Rev.1, 2564)",1.4.1,Table 1.4-1,32,18,Extracted from uploaded DPT standard Table 1.4-1; Bangkok Basin areas route to the separate zone workflow where applicable.
ร้อยเอ็ด,อาจสามารถ,ร้อยเอ็ด,อาจสามารถ,0.04,0.025,General Thailand,"DPT 1301/1302-61 (Rev.1, 2564)",1.4.1,Table 1.4-1,32,18,Extracted from uploaded DPT standard Table 1.4-1; Bangkok Basin areas route to the separate zone workflow where applicable.
ระนอง,กระบุรี,ระนอง,กระบุรี,0.184,0.089,General Thailand,"DPT 1301/1302-61 (Rev.1, 2564)",1.4.1,Table 1.4-1,32,18,Extracted from uploaded DPT standard Table 1.4-1; Bangkok Basin areas route to the separate zone workflow where applicable.
ระนอง,กะเปอร์,ระนอง,กะเปอร์,0.352,0.105,General Thailand,"DPT 1301/1302-61 (Rev.1, 2564)",1.4.1,Table 1.4-1,32,18,Extracted from uploaded DPT standard Table 1.4-1; Bangkok Basin areas route to the separate zone workflow where applicable.
ระนอง,เมืองระนอง,ระนอง,เมืองระนอง,0.31,0.098,General Thailand,"DPT 1301/1302-61 (Rev.1, 2564)",1.4.1,Table 1.4-1,32,18,Extracted from uploaded DPT standard Table 1.4-1; Bangkok Basin areas route to the separate zone workflow where applicable.
ระนอง,ละอุ่น,ระนอง,ละอุ่น,0.249,0.092,General Thailand,"DPT 1301/1302-61 (Rev.1, 2564)",1.4.1,Table 1.4-1,32,18,Extracted from uploaded DPT standard Table 1.4-1; Bangkok Basin areas route to the separate zone workflow where applicable.
ระนอง,สุขสำราญ,ระนอง,สุขสำราญ,0.355,0.112,General Thailand,"DPT 1301/1302-61 (Rev.1, 2564)",1.4.1,Table 1.4-1,32,18,Extracted from uploaded DPT standard Table 1.4-1; Bangkok Basin areas route to the separate zone workflow where applicable.
ระยอง,แกลง,ระยอง,แกลง,0.056,0.036,General Thailand,"DPT 1301/1302-61 (Rev.1, 2564)",1.4.1,Table 1.4-1,32,18,Extracted from uploaded DPT standard Table 1.4-1; Bangkok Basin areas route to the separate zone workflow where applicable.
ระยอง,เขาชะเมา,ระยอง,เขาชะเมา,0.057,0.035,General Thailand,"DPT 1301/1302-61 (Rev.1, 2564)",1.4.1,Table 1.4-1,32,18,Extracted from uploaded DPT standard Table 1.4-1; Bangkok Basin areas route to the separate zone workflow where applicable.
ระยอง,นิคมพัฒนา,ระยอง,นิคมพัฒนา,0.094,0.042,General Thailand,"DPT 1301/1302-61 (Rev.1, 2564)",1.4.1,Table 1.4-1,32,18,Extracted from uploaded DPT standard Table 1.4-1; Bangkok Basin areas route to the separate zone workflow where applicable.
ระยอง,บ้านค่าย,ระยอง,บ้านค่าย,0.08,0.04,General Thailand,"DPT 1301/1302-61 (Rev.1, 2564)",1.4.1,Table 1.4-1,32,18,Extracted from uploaded DPT standard Table 1.4-1; Bangkok Basin areas route to the separate zone workflow where applicable.
ระยอง,บ้านฉาง,ระยอง,บ้านฉาง,0.094,0.044,General Thailand,"DPT 1301/1302-61 (Rev.1, 2564)",1.4.1,Table 1.4-1,32,18,Extracted from uploaded DPT standard Table 1.4-1; Bangkok Basin areas route to the separate zone workflow where applicable.
ระยอง,ปลวกแดง,ระยอง,ปลวกแดง,0.118,0.045,General Thailand,"DPT 1301/1302-61 (Rev.1, 2564)",1.4.1,Table 1.4-1,32,18,Extracted from uploaded DPT standard Table 1.4-1; Bangkok Basin areas route to the separate zone workflow where applicable.
ระยอง,เมืองระยอง,ระยอง,เมืองระยอง,0.088,0.042,General Thailand,"DPT 1301/1302-61 (Rev.1, 2564)",1.4.1,Table 1.4-1,32,18,Extracted from uploaded DPT standard Table 1.4-1; Bangkok Basin areas route to the separate zone workflow where applicable.
ระยอง,วังจันทร์,ระยอง,วังจันทร์,0.067,0.037,General Thailand,"DPT 1301/1302-61 (Rev.1, 2564)",1.4.1,Table 1.4-1,33,19,Extracted from uploaded DPT standard Table 1.4-1; Bangkok Basin areas route to the separate zone workflow where applicable.
ราชบุรี,บ้านคา,ราชบุรี,บ้านคา,0.308,0.121,General Thailand,"DPT 1301/1302-61 (Rev.1, 2564)",1.4.1,Table 1.4-1,33,19,Extracted from uploaded DPT standard Table 1.4-1; Bangkok Basin areas route to the separate zone workflow where applicable.
ราชบุรี,จอมบึง,ราชบุรี,จอมบึง,0.498,0.179,General Thailand,"DPT 1301/1302-61 (Rev.1, 2564)",1.4.1,Table 1.4-1,33,19,Extracted from uploaded DPT standard Table 1.4-1; Bangkok Basin areas route to the separate zone workflow where applicable.
ราชบุรี,บ้านโป่ง,ราชบุรี,บ้านโป่ง,0.361,0.128,General Thailand,"DPT 1301/1302-61 (Rev.1, 2564)",1.4.1,Table 1.4-1,33,19,Extracted from uploaded DPT standard Table 1.4-1; Bangkok Basin areas route to the separate zone workflow where applicable.
ราชบุรี,โพธาราม,ราชบุรี,โพธาราม,0.348,0.123,General Thailand,"DPT 1301/1302-61 (Rev.1, 2564)",1.4.1,Table 1.4-1,33,19,Extracted from uploaded DPT standard Table 1.4-1; Bangkok Basin areas route to the separate zone workflow where applicable.
ราชบุรี,สวนผึ้ง,ราชบุรี,สวนผึ้ง,0.421,0.15,General Thailand,"DPT 1301/1302-61 (Rev.1, 2564)",1.4.1,Table 1.4-1,33,19,Extracted from uploaded DPT standard Table 1.4-1; Bangkok Basin areas route to the separate zone workflow where applicable.
ลพบุรี,โคกเจริญ,ลพบุรี,โคกเจริญ,0.066,0.045,General Thailand,"DPT 1301/1302-61 (Rev.1, 2564)",1.4.1,Table 1.4-1,33,19,Extracted from uploaded DPT standard Table 1.4-1; Bangkok Basin areas route to the separate zone workflow where applicable.
ลพบุรี,โคกสำโรง,ลพบุรี,โคกสำโรง,0.08,0.052,General Thailand,"DPT 1301/1302-61 (Rev.1, 2564)",1.4.1,Table 1.4-1,33,19,Extracted from uploaded DPT standard Table 1.4-1; Bangkok Basin areas route to the separate zone workflow where applicable.
ลพบุรี,ชัยบาดาล,ลพบุรี,ชัยบาดาล,0.054,0.04,General Thailand,"DPT 1301/1302-61 (Rev.1, 2564)",1.4.1,Table 1.4-1,33,19,Extracted from uploaded DPT standard Table 1.4-1; Bangkok Basin areas route to the separate zone workflow where applicable.
ลพบุรี,ท่าวุ้ง,ลพบุรี,ท่าวุ้ง,0.107,0.06,General Thailand,"DPT 1301/1302-61 (Rev.1, 2564)",1.4.1,Table 1.4-1,33,19,Extracted from uploaded DPT standard Table 1.4-1; Bangkok Basin areas route to the separate zone workflow where applicable.
ลพบุรี,ท่าหลวง,ลพบุรี,ท่าหลวง,0.055,0.041,General Thailand,"DPT 1301/1302-61 (Rev.1, 2564)",1.4.1,Table 1.4-1,33,19,Extracted from uploaded DPT standard Table 1.4-1; Bangkok Basin areas route to the separate zone workflow where applicable.
ลพบุรี,บ้านหมี่,ลพบุรี,บ้านหมี่,0.094,0.055,General Thailand,"DPT 1301/1302-61 (Rev.1, 2564)",1.4.1,Table 1.4-1,33,19,Extracted from uploaded DPT standard Table 1.4-1; Bangkok Basin areas route to the separate zone workflow where applicable.
ลพบุรี,พัฒนานิคม,ลพบุรี,พัฒนานิคม,0.063,0.044,General Thailand,"DPT 1301/1302-61 (Rev.1, 2564)",1.4.1,Table 1.4-1,33,19,Extracted from uploaded DPT standard Table 1.4-1; Bangkok Basin areas route to the separate zone workflow where applicable.
ลพบุรี,เมืองลพบุรี,ลพบุรี,เมืองลพบุรี,0.08,0.051,General Thailand,"DPT 1301/1302-61 (Rev.1, 2564)",1.4.1,Table 1.4-1,33,19,Extracted from uploaded DPT standard Table 1.4-1; Bangkok Basin areas route to the separate zone workflow where applicable.
ลพบุรี,ลำสนธิ,ลพบุรี,ลำสนธิ,0.048,0.036,General Thailand,"DPT 1301/1302-61 (Rev.1, 2564)",1.4.1,Table 1.4-1,33,19,Extracted from uploaded DPT standard Table 1.4-1; Bangkok Basin areas route to the separate zone workflow where applicable.
ลพบุรี,สระโบสถ์,ลพบุรี,สระโบสถ์,0.07,0.047,General Thailand,"DPT 1301/1302-61 (Rev.1, 2564)",1.4.1,Table 1.4-1,33,19,Extracted from uploaded DPT standard Table 1.4-1; Bangkok Basin areas route to the separate zone workflow where applicable.
ลพบุรี,หนองม่วง,ลพบุรี,หนองม่วง,0.08,0.051,General Thailand,"DPT 1301/1302-61 (Rev.1, 2564)",1.4.1,Table 1.4-1,33,19,Extracted from uploaded DPT standard Table 1.4-1; Bangkok Basin areas route to the separate zone workflow where applicable.
ลำปาง,เกาะคา,ลำปาง,เกาะคา,0.813,0.184,General Thailand,"DPT 1301/1302-61 (Rev.1, 2564)",1.4.1,Table 1.4-1,33,19,Extracted from uploaded DPT standard Table 1.4-1; Bangkok Basin areas route to the separate zone workflow where applicable.
ลำปาง,งาว,ลำปาง,งาว,0.784,0.142,General Thailand,"DPT 1301/1302-61 (Rev.1, 2564)",1.4.1,Table 1.4-1,33,19,Extracted from uploaded DPT standard Table 1.4-1; Bangkok Basin areas route to the separate zone workflow where applicable.
ลำปาง,แจ้ห่ม,ลำปาง,แจ้ห่ม,0.811,0.16,General Thailand,"DPT 1301/1302-61 (Rev.1, 2564)",1.4.1,Table 1.4-1,33,19,Extracted from uploaded DPT standard Table 1.4-1; Bangkok Basin areas route to the separate zone workflow where applicable.
ลำปาง,เถิน,ลำปาง,เถิน,0.651,0.166,General Thailand,"DPT 1301/1302-61 (Rev.1, 2564)",1.4.1,Table 1.4-1,33,19,Extracted from uploaded DPT standard Table 1.4-1; Bangkok Basin areas route to the separate zone workflow where applicable.
ลำปาง,เมืองปาน,ลำปาง,เมืองปาน,0.814,0.17,General Thailand,"DPT 1301/1302-61 (Rev.1, 2564)",1.4.1,Table 1.4-1,33,19,Extracted from uploaded DPT standard Table 1.4-1; Bangkok Basin areas route to the separate zone workflow where applicable.
ลำปาง,เมืองลำปาง,ลำปาง,เมืองลำปาง,0.835,0.177,General Thailand,"DPT 1301/1302-61 (Rev.1, 2564)",1.4.1,Table 1.4-1,33,19,Extracted from uploaded DPT standard Table 1.4-1; Bangkok Basin areas route to the separate zone workflow where applicable.
ลำปาง,แม่ทะ,ลำปาง,แม่ทะ,0.93,0.21,General Thailand,"DPT 1301/1302-61 (Rev.1, 2564)",1.4.1,Table 1.4-1,33,19,Extracted from uploaded DPT standard Table 1.4-1; Bangkok Basin areas route to the separate zone workflow where applicable.
ลำปาง,แม่พริก,ลำปาง,แม่พริก,0.636,0.162,General Thailand,"DPT 1301/1302-61 (Rev.1, 2564)",1.4.1,Table 1.4-1,33,19,Extracted from uploaded DPT standard Table 1.4-1; Bangkok Basin areas route to the separate zone workflow where applicable.
ลำปาง,แม่เมาะ,ลำปาง,แม่เมาะ,0.838,0.155,General Thailand,"DPT 1301/1302-61 (Rev.1, 2564)",1.4.1,Table 1.4-1,33,19,Extracted from uploaded DPT standard Table 1.4-1; Bangkok Basin areas route to the separate zone workflow where applicable.
ลำปาง,วังเหนือ,ลำปาง,วังเหนือ,0.898,0.195,General Thailand,"DPT 1301/1302-61 (Rev.1, 2564)",1.4.1,Table 1.4-1,33,19,Extracted from uploaded DPT standard Table 1.4-1; Bangkok Basin areas route to the separate zone workflow where applicable.
ลำปาง,สบปราบ,ลำปาง,สบปราบ,0.935,0.264,General Thailand,"DPT 1301/1302-61 (Rev.1, 2564)",1.4.1,Table 1.4-1,33,19,Extracted from uploaded DPT standard Table 1.4-1; Bangkok Basin areas route to the separate zone workflow where applicable.
ลำปาง,เสริมงาม,ลำปาง,เสริมงาม,0.775,0.195,General Thailand,"DPT 1301/1302-61 (Rev.1, 2564)",1.4.1,Table 1.4-1,33,19,Extracted from uploaded DPT standard Table 1.4-1; Bangkok Basin areas route to the separate zone workflow where applicable.
ลำปาง,ห้างฉัตร,ลำปาง,ห้างฉัตร,0.814,0.178,General Thailand,"DPT 1301/1302-61 (Rev.1, 2564)",1.4.1,Table 1.4-1,33,19,Extracted from uploaded DPT standard Table 1.4-1; Bangkok Basin areas route to the separate zone workflow where applicable.
ลำพูน,ทุ่งหัวช้าง,ลำพูน,ทุ่งหัวช้าง,0.809,0.213,General Thailand,"DPT 1301/1302-61 (Rev.1, 2564)",1.4.1,Table 1.4-1,33,19,Extracted from uploaded DPT standard Table 1.4-1; Bangkok Basin areas route to the separate zone workflow where applicable.
